STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN,,
USC00142835,"FORT SCOTT, KS US",3/11/2013,0,,57,26,,
USC00142835,"FORT SCOTT, KS US",3/12/2013,0,,52,30,,
USC00142835,"FORT SCOTT, KS US",3/13/2013,0,,52,25,,
USC00142835,"FORT SCOTT, KS US",3/14/2013,0,,52,35,,
USC00142835,"FORT SCOTT, KS US",3/15/2013,0,,72,38,,
USC00142835,"FORT SCOTT, KS US",3/16/2013,0,,76,43,,
USC00142835,"FORT SCOTT, KS US",3/17/2013,0,,57,28,,
USC00142835,"FORT SCOTT, KS US",3/18/2013,1.16,,48,34,,
USC00142835,"FORT SCOTT, KS US",3/19/2013,0,,57,28,,
USC00142835,"FORT SCOTT, KS US",3/20/2013,0,,44,30,,
USC00142835,"FORT SCOTT, KS US",3/21/2013,0,,43,30,,
USC00142835,"FORT SCOTT, KS US",3/22/2013,0,,,,,
USC00142835,"FORT SCOTT, KS US",3/23/2013,0,,36,31,,
USC00142835,"FORT SCOTT, KS US",3/24/2013,0,,37,29,,
USC00142835,"FORT SCOTT, KS US",3/25/2013,1.08,,32,21,,
USC00142835,"FORT SCOTT, KS US",3/26/2013,0,,34,25,,
USC00142835,"FORT SCOTT, KS US",3/27/2013,0,,39,25,,
USC00142835,"FORT SCOTT, KS US",3/28/2013,0,,66,33,,
USC00142835,"FORT SCOTT, KS US",3/29/2013,0,,67,52,,
USC00142835,"FORT SCOTT, KS US",3/30/2013,1.3,,70,53,,
USC00142835,"FORT SCOTT, KS US",3/31/2013,0,,57,52,,
USC00142835,"FORT SCOTT, KS US",4/1/2013,0.24,,68,40,,
USC00142835,"FORT SCOTT, KS US",4/2/2013,0,,48,35,,
USC00142835,"FORT SCOTT, KS US",4/3/2013,0,,46,34,,
USC00142835,"FORT SCOTT, KS US",4/4/2013,0,,51,38,,
USC00142835,"FORT SCOTT, KS US",4/5/2013,0,,62,39,,
USC00142835,"FORT SCOTT, KS US",4/6/2013,0,,68,46,,
USC00142835,"FORT SCOTT, KS US",4/7/2013,0,,74,49,,
USC00142835,"FORT SCOTT, KS US",4/8/2013,1.02,,75,50,,
USC00142835,"FORT SCOTT, KS US",4/9/2013,0,,71,48,,
USC00142835,"FORT SCOTT, KS US",4/10/2013,0.38,,76,41,,
USC00142835,"FORT SCOTT, KS US",4/11/2013,0,,41,34,,
USC00142835,"FORT SCOTT, KS US",4/12/2013,0,,47,36,,
USC00142835,"FORT SCOTT, KS US",4/13/2013,0,,56,36,,
USC00142835,"FORT SCOTT, KS US",4/14/2013,0,,71,36,,
USC00142835,"FORT SCOTT, KS US",4/15/2013,0.82,,77,36,,
USC00142835,"FORT SCOTT, KS US",4/16/2013,0.11,,53,42,,
USC00142835,"FORT SCOTT, KS US",4/17/2013,0.08,,53,41,,
USC00142835,"FORT SCOTT, KS US",4/18/2013,1.55,,78,41,,
USC00142835,"FORT SCOTT, KS US",4/19/2013,0,,55,35,,
USC00142835,"FORT SCOTT, KS US",4/20/2013,0,,62,35,,
USC00142835,"FORT SCOTT, KS US",4/21/2013,0,,62,44,,
USC00142835,"FORT SCOTT, KS US",4/22/2013,0,,70,37,,
USC00142835,"FORT SCOTT, KS US",4/23/2013,1.36,,69,37,,
USC00142835,"FORT SCOTT, KS US",4/24/2013,0.17,,37,35,,
USC00142835,"FORT SCOTT, KS US",4/25/2013,0,,54,35,,
USC00142835,"FORT SCOTT, KS US",4/26/2013,0,,51,46,,
USC00142835,"FORT SCOTT, KS US",4/27/2013,0.73,,52,47,,
USC00142835,"FORT SCOTT, KS US",4/28/2013,0,,54,46,,
USC00142835,"FORT SCOTT, KS US",4/29/2013,0,,74,54,,
USC00142835,"FORT SCOTT, KS US",4/30/2013,0,,84,64,,
USC00142835,"FORT SCOTT, KS US",5/1/2013,0,,84,61,,
USC00142835,"FORT SCOTT, KS US",5/2/2013,0,,85,43,,
USC00142835,"FORT SCOTT, KS US",5/3/2013,0,,43,33,,
USC00142835,"FORT SCOTT, KS US",5/4/2013,0,,45,35,,
USC00142835,"FORT SCOTT, KS US",5/5/2013,0,,46,43,,
USC00142835,"FORT SCOTT, KS US",5/6/2013,0,,59,45,,
USC00142835,"FORT SCOTT, KS US",5/7/2013,0,,68,45,,
USC00142835,"FORT SCOTT, KS US",5/8/2013,0,,76,56,,
USC00142835,"FORT SCOTT, KS US",5/9/2013,0.83,,73,60,,
USC00142835,"FORT SCOTT, KS US",5/10/2013,0,,76,56,,
USC00142835,"FORT SCOTT, KS US",5/11/2013,0,,62,47,,
USC00142835,"FORT SCOTT, KS US",5/12/2013,0,,68,38,,
USC00142835,"FORT SCOTT, KS US",5/13/2013,0,,67,42,,
USC00142835,"FORT SCOTT, KS US",5/14/2013,0,,79,61,,
USC00142835,"FORT SCOTT, KS US",5/15/2013,0,,91,62,,
USC00142835,"FORT SCOTT, KS US",5/16/2013,0,,82,60,,
USC00142835,"FORT SCOTT, KS US",5/17/2013,0,,75,63,,
USC00142835,"FORT SCOTT, KS US",5/18/2013,0,,81,62,,
USC00142835,"FORT SCOTT, KS US",5/19/2013,0,,85,64,,
USC00142835,"FORT SCOTT, KS US",5/20/2013,3.19,,87,59,,
USC00142835,"FORT SCOTT, KS US",5/21/2013,0,,77,58,,
USC00142835,"FORT SCOTT, KS US",5/22/2013,0,,71,56,,
USC00142835,"FORT SCOTT, KS US",5/23/2013,0,,72,54,,
USC00142835,"FORT SCOTT, KS US",5/24/2013,0,,72,54,,
USC00142835,"FORT SCOTT, KS US",5/25/2013,0,,76,60,,
USC00142835,"FORT SCOTT, KS US",5/26/2013,0,,83,65,,
USC00142835,"FORT SCOTT, KS US",5/27/2013,0,,83,68,,
USC00142835,"FORT SCOTT, KS US",5/28/2013,0,,79,71,,
USC00142835,"FORT SCOTT, KS US",5/29/2013,0,,79,61,,
USC00142835,"FORT SCOTT, KS US",5/30/2013,2,,81,61,,
USC00142835,"FORT SCOTT, KS US",5/31/2013,1.57,,75,62,,
USC00142835,"FORT SCOTT, KS US",6/1/2013,0.48,,86,64,,
USC00142835,"FORT SCOTT, KS US",6/2/2013,0,,74,56,,
USC00142835,"FORT SCOTT, KS US",6/3/2013,0,,68,48,,
USC00142835,"FORT SCOTT, KS US",6/4/2013,0,,77,65,,
USC00142835,"FORT SCOTT, KS US",6/5/2013,0,,77,63,,
USC00142835,"FORT SCOTT, KS US",6/6/2013,0,,77,56,,
USC00142835,"FORT SCOTT, KS US",6/7/2013,0,,87,59,,
USC00142835,"FORT SCOTT, KS US",6/8/2013,1.78,,77,56,,
USC00142835,"FORT SCOTT, KS US",6/9/2013,1.28,,82,59,,
USC00142835,"FORT SCOTT, KS US",6/10/2013,0,,83,59,,
USC00142835,"FORT SCOTT, KS US",6/11/2013,0,,90,72,,
USC00142835,"FORT SCOTT, KS US",6/12/2013,0,,94,79,,
USC00142835,"FORT SCOTT, KS US",6/13/2013,0,,93,65,,
USC00142835,"FORT SCOTT, KS US",6/14/2013,0,,86,67,,
USC00142835,"FORT SCOTT, KS US",6/15/2013,0,,93,74,,
USC00142835,"FORT SCOTT, KS US",6/16/2013,1.25,,87,68,,
USC00142835,"FORT SCOTT, KS US",6/17/2013,0.05,,90,66,,
USC00142835,"FORT SCOTT, KS US",6/18/2013,0,,78,63,,
USC00142835,"FORT SCOTT, KS US",6/19/2013,0,,88,65,,
USC00142835,"FORT SCOTT, KS US",6/20/2013,0,,88,67,,
USC00142835,"FORT SCOTT, KS US",6/21/2013,0,,98,72,,
USC00142835,"FORT SCOTT, KS US",6/22/2013,0,,93,72,,
USC00142835,"FORT SCOTT, KS US",6/23/2013,0,,97,73,,
USC00142835,"FORT SCOTT, KS US",6/24/2013,0,,92,74,,
USC00142835,"FORT SCOTT, KS US",6/25/2013,0,,92,76,,
USC00142835,"FORT SCOTT, KS US",6/26/2013,0,,91,77,,
USC00142835,"FORT SCOTT, KS US",6/27/2013,0,,97,76,,
USC00142835,"FORT SCOTT, KS US",6/28/2013,0.63,,95,69,,
USC00142835,"FORT SCOTT, KS US",6/29/2013,0,,77,69,,
USC00142835,"FORT SCOTT, KS US",6/30/2013,0,,85,60,,
USC00142835,"FORT SCOTT, KS US",7/1/2013,0,,81,69,,
USC00142835,"FORT SCOTT, KS US",7/2/2013,0,,82,70,,
USC00142835,"FORT SCOTT, KS US",7/3/2013,0,,83,73,,
USC00142835,"FORT SCOTT, KS US",7/4/2013,0,,91,69,,
USC00142835,"FORT SCOTT, KS US",7/5/2013,0,,83,69,,
USC00142835,"FORT SCOTT, KS US",7/6/2013,0,,91,70,,
USC00142835,"FORT SCOTT, KS US",7/7/2013,0,,84,70,,
USC00142835,"FORT SCOTT, KS US",7/8/2013,0,,93,78,,
USC00142835,"FORT SCOTT, KS US",7/9/2013,0,,96,77,,
USC00142835,"FORT SCOTT, KS US",7/10/2013,0.2,,100,84,,
USC00142835,"FORT SCOTT, KS US",7/11/2013,0,,98,69,,
USC00142835,"FORT SCOTT, KS US",7/12/2013,0,,92,76,,
USC00142835,"FORT SCOTT, KS US",7/13/2013,0,,94,69,,
USC00142835,"FORT SCOTT, KS US",7/14/2013,0,,93,66,,
USC00142835,"FORT SCOTT, KS US",7/15/2013,0,,90,67,,
USC00142835,"FORT SCOTT, KS US",7/16/2013,0,,92,69,,
USC00142835,"FORT SCOTT, KS US",7/17/2013,0,,93,72,,
USC00142835,"FORT SCOTT, KS US",7/18/2013,0,,99,69,,
USC00142835,"FORT SCOTT, KS US",7/19/2013,0,,97,73,,
USC00142835,"FORT SCOTT, KS US",7/20/2013,0,,97,70,,
USC00142835,"FORT SCOTT, KS US",7/21/2013,0,,99,75,,
USC00142835,"FORT SCOTT, KS US",7/22/2013,0,,85,75,,
USC00142835,"FORT SCOTT, KS US",7/23/2013,0,,90,70,,
USC00142835,"FORT SCOTT, KS US",7/24/2013,0,,94,64,,
USC00142835,"FORT SCOTT, KS US",7/25/2013,0,,89,68,,
USC00142835,"FORT SCOTT, KS US",7/26/2013,1.73,,88,69,,
USC00142835,"FORT SCOTT, KS US",8/1/2013,0,,87,70,,
USC00142835,"FORT SCOTT, KS US",8/2/2013,0,,88,67,,
USC00142835,"FORT SCOTT, KS US",8/3/2013,0,,90,70,,
USC00142835,"FORT SCOTT, KS US",8/4/2013,0,,88,69,,
USC00142835,"FORT SCOTT, KS US",8/5/2013,5.71,,74,72,,
USC00142835,"FORT SCOTT, KS US",8/6/2013,1.89,,91,70,,
USC00142835,"FORT SCOTT, KS US",8/7/2013,1.5,,86,73,,
USC00142835,"FORT SCOTT, KS US",8/8/2013,0.13,,86,70,,
USC00142835,"FORT SCOTT, KS US",8/9/2013,0.15,,77,69,,
USC00142835,"FORT SCOTT, KS US",8/10/2013,0,,74,64,,
USC00142835,"FORT SCOTT, KS US",8/11/2013,0,,86,64,,
USC00142835,"FORT SCOTT, KS US",8/12/2013,0,,87,66,,
USC00142835,"FORT SCOTT, KS US",8/13/2013,0,,85,69,,
USC00142835,"FORT SCOTT, KS US",8/14/2013,0,,82,62,,
USC00142835,"FORT SCOTT, KS US",8/15/2013,0,,79,57,,
USC00142835,"FORT SCOTT, KS US",8/16/2013,0,,79,61,,
USC00142835,"FORT SCOTT, KS US",8/17/2013,0,,79,61,,
USC00142835,"FORT SCOTT, KS US",8/18/2013,0,,80,62,,
USC00142835,"FORT SCOTT, KS US",8/19/2013,0,,84,72,,
USC00142835,"FORT SCOTT, KS US",8/20/2013,0,,86,66,,
USC00142835,"FORT SCOTT, KS US",8/21/2013,0,,88,66,,
USC00142835,"FORT SCOTT, KS US",8/22/2013,0,,91,69,,
USC00142835,"FORT SCOTT, KS US",8/23/2013,0,,93,72,,
USC00142835,"FORT SCOTT, KS US",8/24/2013,0,,93,71,,
USC00142835,"FORT SCOTT, KS US",8/25/2013,0,,93,71,,
USC00142835,"FORT SCOTT, KS US",8/26/2013,0,,93,75,,
USC00142835,"FORT SCOTT, KS US",8/27/2013,0,,93,73,,
USC00142835,"FORT SCOTT, KS US",8/28/2013,0,,93,71,,
USC00142835,"FORT SCOTT, KS US",8/29/2013,0,,93,72,,
USC00142835,"FORT SCOTT, KS US",8/30/2013,0,,97,75,,
USC00142835,"FORT SCOTT, KS US",8/31/2013,0,,98,77,,
USC00142835,"FORT SCOTT, KS US",9/1/2013,0,,97,76,,
USC00142835,"FORT SCOTT, KS US",9/2/2013,0.19,,86,59,,
USC00142835,"FORT SCOTT, KS US",9/3/2013,0,,84,59,,
USC00142835,"FORT SCOTT, KS US",9/4/2013,0,,87,67,,
USC00142835,"FORT SCOTT, KS US",9/5/2013,0,,86,62,,
USC00142835,"FORT SCOTT, KS US",9/6/2013,0,,90,64,,
USC00142835,"FORT SCOTT, KS US",9/7/2013,0,,91,68,,
USC00142835,"FORT SCOTT, KS US",9/8/2013,0,,95,74,,
USC00142835,"FORT SCOTT, KS US",9/9/2013,0,,97,75,,
USC00142835,"FORT SCOTT, KS US",9/10/2013,0,,96,73,,
USC00142835,"FORT SCOTT, KS US",9/11/2013,0,,94,67,,
USC00142835,"FORT SCOTT, KS US",9/12/2013,0,,94,70,,
USC00142835,"FORT SCOTT, KS US",9/13/2013,0,,81,60,,
USC00142835,"FORT SCOTT, KS US",9/14/2013,0,,78,51,,
USC00142835,"FORT SCOTT, KS US",9/15/2013,0,,80,62,,
USC00142835,"FORT SCOTT, KS US",9/16/2013,0.14,,82,52,,
USC00142835,"FORT SCOTT, KS US",9/17/2013,0,,70,48,,
USC00142835,"FORT SCOTT, KS US",9/18/2013,0,,76,48,,
USC00142835,"FORT SCOTT, KS US",9/19/2013,0,,91,48,,
USC00142835,"FORT SCOTT, KS US",9/20/2013,0,,92,61,,
USC00142835,"FORT SCOTT, KS US",9/21/2013,0,,70,48,,
USC00142835,"FORT SCOTT, KS US",9/22/2013,0,,76,48,,
USC00142835,"FORT SCOTT, KS US",9/23/2013,0,,78,54,,
USC00142835,"FORT SCOTT, KS US",9/24/2013,0,,79,61,,
USC00142835,"FORT SCOTT, KS US",9/25/2013,0,,74,55,,
USC00142835,"FORT SCOTT, KS US",9/26/2013,0,,87,58,,
USC00142835,"FORT SCOTT, KS US",9/27/2013,0,,69,49,,
USC00142835,"FORT SCOTT, KS US",9/28/2013,0,,87,49,,
USC00142835,"FORT SCOTT, KS US",9/29/2013,0,,70,48,,
USC00142835,"FORT SCOTT, KS US",9/30/2013,0,,72,53,,
USC00142835,"FORT SCOTT, KS US",11/1/2013,0,,57,45,,
USC00142835,"FORT SCOTT, KS US",11/2/2013,0,,63,40,,
USC00142835,"FORT SCOTT, KS US",11/3/2013,0,,56,35,,
USC00142835,"FORT SCOTT, KS US",11/4/2013,0,,62,40,,
USC00142835,"FORT SCOTT, KS US",11/5/2013,0,,63,31,,
USC00142835,"FORT SCOTT, KS US",11/6/2013,1.18,,62,38,,
USC00142835,"FORT SCOTT, KS US",11/7/2013,0,,47,34,,
USC00142835,"FORT SCOTT, KS US",11/8/2013,0,,65,33,,
USC00142835,"FORT SCOTT, KS US",11/9/2013,0,,63,39,,
USC00142835,"FORT SCOTT, KS US",11/10/2013,0,,63,22,,
USC00142835,"FORT SCOTT, KS US",11/11/2013,0,,62,22,,
USC00142835,"FORT SCOTT, KS US",11/12/2013,0.03,,37,21,,
USC00142835,"FORT SCOTT, KS US",11/13/2013,0,,49,26,,
USC00142835,"FORT SCOTT, KS US",11/14/2013,0,,54,37,,
USC00142835,"FORT SCOTT, KS US",11/15/2013,0,,61,45,,
USC00142835,"FORT SCOTT, KS US",11/16/2013,0,,70,60,,
USC00142835,"FORT SCOTT, KS US",11/17/2013,0,,67,36,,
USC00142835,"FORT SCOTT, KS US",11/18/2013,0,,60,37,,
USC00142835,"FORT SCOTT, KS US",11/19/2013,0,,37,27,,
USC00142835,"FORT SCOTT, KS US",11/20/2013,0,,34,14,,
USC00142835,"FORT SCOTT, KS US",11/21/2013,0,,53,26,,
USC00142835,"FORT SCOTT, KS US",11/22/2013,0.5,,56,30,,
USC00142835,"FORT SCOTT, KS US",11/23/2013,0,,31,27,,
USC00142835,"FORT SCOTT, KS US",11/24/2013,0,,64,14,,
USC00142835,"FORT SCOTT, KS US",11/25/2013,0,,31,15,,
USC00142835,"FORT SCOTT, KS US",11/26/2013,0,,37,26,,
USC00142835,"FORT SCOTT, KS US",11/27/2013,0,,40,17,,
USC00142835,"FORT SCOTT, KS US",11/28/2013,0,,36,18,,
USC00142835,"FORT SCOTT, KS US",11/29/2013,0,,48,25,,
USC00142835,"FORT SCOTT, KS US",11/30/2013,0,,53,26,,
